groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-102313,102313,102313,0,H Councill Trenholm State Technical College,H Councill Trenholm State Technical College,Montgomery,Alabama,36108-3199,1,1,2,2,1277.979845,1657,4945158,22017257,15062824,0.100135729,310,81,286,74,3705,25,7,342,103,27,1602,0,0,,570,2130,4260,,,,23812286,29145197,10359907,18785290,348470,,,18785290,,,134,,,,,293,53,,,,,,134,100,0.371747212,687,1733,1048,,,1048,685,,,685,1733,,,1733,12,14,1096,16,585,2,8,0,57,280,169,122,155,105,67,64,29,0,,,,,,,,,,,,,57,280,169,122,155,105,67,64,29,0,,83,99,80,84,111,75,49,67,35,2,,,,,,,,,,,,,83,99,80,84,111,75,49,67,35,2,,,,,,,,,,,,,,,,,,,,,,,,,74,73,5.790388658,5.712140163,246,54025.01351,12.83275324,0.503401361,74,-86.344604,32.34991,
1871,102368,102368,1,Troy University,Troy University,Troy,Alabama,36082-0001,1,1,2,2,19513.12654,15631,160215417,232927937,204971583,0.09656404,1487,74,992,50,5040,16,1,1262,559,28,4773,1486,74,7341,292,4632,9264,244,3960,7920,255743537,394792134,158690164,236101970,8658742,,,236101970,,,493,2705,2245,,,,,,,54,,54,5443,469,0.371338084,5991,22212,11070,2151,2151,13221,11142,4965,4965,16107,22212,7116,7116,29328,426,319,12780,830,13331,,992,650,6,1737,2125,1969,1271,1465,1078,1062,354,3,0,,,2,307,631,397,283,331,180,7,13,6,1737,2127,2276,1902,1862,1361,1393,534,10,13,39,210,641,1478,2257,1782,1550,1500,433,4,1248,,,2,272,1259,1057,858,1038,460,12,7,39,210,643,1750,3516,2839,2408,2538,893,16,1255,5999,2762,3237,3974,1617,2357,2908,1222,1686,5999,3974,1827,1081,18,23,17,24,16,22,,,,,516,995,2.644373771,5.350244606,3276,56788.82245,7.907497536,0.330769231,490,-85.95035,31.7969,
-102377,102377,102377,0,Tuskegee University,Tuskegee University,Tuskegee,Alabama,36088-1920,1,2,1,2,2884.023231,3551,50383017,140113289,77753539,0.268261208,662,96,446,65,5762,83,12,4298,451,65,9058,569,83,9602,650,15630,15630,650,15630,15630,119607385,324320278,119364649,204955629,14265219,,,204955629,,109161293,,431,51,7,57,,,,,,,,546,325,0.463623395,824,2475,2419,435,435,2854,56,21,21,77,2475,456,456,2931,3,6,2417,18,57,,335,95,6,485,1002,773,113,14,5,3,,,18,,,1,108,243,46,14,14,2,,7,6,485,1003,881,356,60,19,17,2,,25,0,0,6,23,25,1,0,1,,,0,,,0,1,12,5,1,2,0,,0,0,0,6,24,37,6,1,3,0,,0,2872,1264,1608,1694,745,949,723,309,414,2872,1694,723,0,17,22,17,22,17,21,380,490,390,500,286,12,9.916702367,0.416085414,769,57095.09524,25.38121025,0.959731544,273,-85.71794,32.41666,
-102395,102395,102395,0,United States Sports Academy,,Daphne,Alabama,36526-7055,1,2,2,2,343.514629,430,5373359,6670186,5969952,,,,,,,,,,,,,,,,900,10080,10080,675,12015,12015,5388392,15079031,540765,14538266,875000,,,14538266,,8846698,,28,128,10,,,,,,,,,166,,,,158,34,116,116,150,124,379,379,503,158,495,495,653,2,13,104,25,429,,80,0,,,2,5,5,6,7,1,0,,8,,,,6,34,29,13,23,10,,1,,,2,11,39,35,20,24,10,,9,,,1,10,32,27,17,23,6,,8,,,,13,106,88,45,49,25,,53,,,1,23,138,115,62,72,31,,61,,,,,,,,,,,,,,,,,,,,,,,,12,25,3.493301009,7.277710435,74,44063.91667,13.97320403,0.324324324,12,-87.91202,30.64004,
2402,102429,102429,1,Bevill State Community College,Bevill State Community College,Jasper,Alabama,35501,1,1,2,2,3218.83137,3997,12600803,43032827,29710560,0.104576589,828,88,633,68,4843,166,18,2444,183,20,1703,0,0,,638,2130,4260,,,,47802425,76384059,22061418,54322641,1254000,,,54322641,,,449,,,,,239,80,,,,,,449,117,0.159183673,1780,4554,2544,,,2544,2010,,,2010,4554,,,4554,12,14,755,66,3551,33,123,0,6,1002,559,260,246,179,111,145,35,1,,,,,,,,,,,,,6,1002,559,260,246,179,111,145,35,1,,100,210,384,299,334,213,170,227,64,9,,,,,,,,,,,,,100,210,384,299,334,213,170,227,64,9,,,,,,,,,,,,,,,,,,,,,,,,,114,215,3.54165804,6.679442794,599,56419.95536,9.8793619,0.346504559,112,-87.265034,33.835785,
-366535,366535,366535,0,Remington College-Mobile Campus,,Mobile,Alabama,36609,1,3,2,2,555,898,8305177,8302771,8305177,0.002129756,560,98,501,88,3869,10,2,312,6,1,990,513,90,5888,50,14742,14742,,,,7354471,1877249,640307,,,,,,,,25,5,,,,309,35,,,,,,30,,,,,555,,,555,,,,,555,,,555,9,4,287,7,247,0,1,0,3,58,98,117,115,58,51,45,10,,,,,,,,,,,,,,3,58,98,117,115,58,51,45,10,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,262,66,196,133,28,105,30,10,20,262,133,30,0,,,,,,,,,,,17,21,3.063063063,3.783783784,79,30144,10.09009009,0.447368421,17,-88.144525,30.672368,
-371034,371034,371034,0,Alabama State College of Barber Styling,,Birmingham,Alabama,35215-8308,1,3,2,2,15,55,88563,123392,88563,,30,100,30,100,5350,0,0,,0,0,,0,0,,,,,,,,91664,,,,,,,,,,,,,,,,14,,,,,,,,,,,15,,,15,,,,,15,,,15,0,0,3,0,12,,0,0,1,2,,1,5,3,1,,1,,1,,,,,,,,,,,,1,2,,1,5,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,6.666666667,,2,,13.33333333,1,,-86.811147,33.644296,
-371052,371052,371052,0,Fortis College,,Mobile,Alabama,36609,1,3,2,2,187.94116,690,2142405,2315061,2142405,0.006102021,213,95,197,88,2736,0,0,,35,16,101,110,49,3709,,,,,,,2727382,4533619,4533619,,,,,,,,6,,,,,,133,,,,,,6,210,0.58988764,,,180,,,180,20,,,20,200,,,200,5,1,113,3,77,,1,0,4,60,24,21,31,15,9,5,2,,9,,,,,,,,,,,,4,60,24,21,31,15,9,5,2,,9,0,2,4,2,6,3,1,1,0,,1,,,,,,,,,,,,0,2,4,2,6,3,1,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,9,8,4.788732814,4.25665139,36,22909.66667,14.89827987,0.529411765,9,-88.135773,30.661543,
-414568,414568,414568,0,ITT Technical Institute-Bessemer,,Bessemer,Alabama,35022,1,3,2,2,1017.535681,1056,19338670,19292003,19338670,0.002413144,183,92,154,77,4391,0,0,,27,14,2711,164,82,10046,300,16848,16848,,,,8894122,7520206,1644356,,,,,,,,248,55,,,,,,,,,,,303,4,0.125,283,1159,926,,,926,233,,,233,1159,,,1159,4,5,606,12,521,0,11,0,1,86,191,188,206,123,60,59,11,1,,,,,,,,,,,,,1,86,191,188,206,123,60,59,11,1,,0,8,22,48,59,37,20,28,11,0,,,,,,,,,,,,,0,8,22,48,59,37,20,28,11,0,,637,459,178,316,227,89,316,227,89,637,316,253,63,,,,,,,,,,,13,64,1.277596476,6.289705727,129,47067.38462,6.191429075,0.168831169,13,-86.91423,33.338185,
-417008,417008,417008,0,SCIENTIFIC BEAUTY ACADEMY,,HUNTSVILLE,Alabama,35805,1,3,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.751808,34.681422,
-420307,420307,420307,0,Virginia College-Birmingham,,Birmingham,Alabama,35209,1,3,2,2,5298.453854,7113,19141175,19330890,19141175,,819,100,758,92,4745,0,0,,0,0,,451,55,10325,100,15616,15616,100,17056,17056,22158110,159319348,25305960,,,,,,,,389,100,20,,,,253,1,,,,,509,107,0.713333333,1602,6927,4048,112,112,4160,2823,77,77,2900,6871,189,189,7060,16,17,2739,92,1522,38,2630,6,2,109,335,602,910,747,519,544,175,3,102,,,,5,22,22,34,18,10,1,,2,109,335,607,932,769,553,562,185,4,102,0,54,155,317,617,516,437,487,215,6,19,,,,4,20,14,11,21,7,0,,0,54,155,321,637,530,448,508,222,6,19,1146,196,950,883,157,726,883,157,726,1146,883,822,61,,,,,,,,,,,96,265,1.811849318,5.001459054,807,24855.7907,10.22939927,0.265927978,86,-86.817687,33.46999,
-420316,420316,420316,0,Virginia College-Huntsville,,Huntsville,Alabama,35805-9945,1,3,2,2,774.321391,984,13233617,13476194,13233617,,129,97,125,94,4799,0,0,,8,6,2179,120,90,7739,0,11712,11712,,,,8944804,,,,,,,,,,120,29,,,,,121,,,,,,149,1,0.333333333,155,934,671,,,671,263,,,263,934,,,934,4,11,445,13,421,7,32,1,1,37,104,119,174,103,59,63,11,,,,,,,,,,,,,,1,37,104,119,174,103,59,63,11,,,0,9,22,57,69,43,28,27,8,,,,,,,,,,,,,,0,9,22,57,69,43,28,27,8,,,189,43,146,165,38,127,165,38,127,189,165,129,36,,,,,,,,,,,25,48,3.228633522,6.198976363,135,24833.32,10.58991795,0.342465753,25,-86.603202,34.711484,
-436641,436641,436641,0,Fortis College,,Foley,Alabama,36535,1,3,2,2,101.485262,259,818149,851568,818149,0.025096896,59,98,50,83,5246,2,3,3900,26,43,111,57,95,5407,,,,,,,843561,,,,,,,,,,,,,,,,74,,,,,,,,,,,86,,,86,39,,,39,125,,,125,1,0,17,5,98,0,4,0,,5,14,15,11,12,7,14,6,,2,,,,,,,,,,,,,5,14,15,11,12,7,14,6,,2,,0,7,7,2,5,5,3,1,,9,,,,,,,,,,,,,0,7,7,2,5,5,3,1,,9,,,,,,,,,,,,,,,,,,,,,,,,4,2,3.941459007,1.970729504,10,,7.882918014,0.666666667,,-87.683555,30.416512,
-439978,439978,439978,0,Southeastern School of Cosmetology,,Birmingham,Alabama,35211-3865,1,2,2,-1,118,144,808295,1484823,808295,,62,95,62,95,5350,0,0,,0,0,,0,0,,,,,,,,602724,,,,,,,,,,,,,,,6,28,,,,,,,,,,,118,,,118,,,,,118,,,118,0,0,116,0,2,0,0,0,,29,17,16,22,18,9,7,,,,,,,,,,,,,,,,29,17,16,22,18,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0.847457627,5.93220339,13,,3.389830508,0.125,,-86.841604,33.480489,
-444440,444440,444440,0,Blue Cliff Career College,,Mobile,Alabama,36606,1,3,2,2,220,119,1478009,1582859,1478009,,83,86,71,74,4384,1,1,2500,0,0,,78,81,11942,,,,,,,1294828,,,,,,,,,,,,,,,43,109,,,,,,,,,,,220,,,220,,,,,220,,,220,1,3,77,1,137,1,0,0,,23,43,23,54,23,24,16,2,,12,,,,,,,,,,,,,23,43,23,54,23,24,16,2,,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,219,89,130,186,81,105,90,30,60,219,186,90,0,,,,,,,,,,,4,7,1.818181818,3.181818182,19,,4.545454545,0.363636364,,-88.114335,30.66942,
-445090,445090,445090,0,Virginia College-Mobile,,Mobile,Alabama,36606,1,3,2,2,649.57341,780,9713494,9713494,9713494,,111,100,111,100,1906,0,0,,0,0,,111,100,4175,300,12800,12800,,,,7056342,,,,,,,,,,87,,,,,,78,,,,,,87,79,0.868131868,126,737,592,,,592,145,,,145,737,,,737,0,0,579,0,158,,0,0,,219,167,5,192,5,4,,,,,,,,,,,,,,,,,219,167,5,192,5,4,,,,,,22,102,12,9,0,0,,,,,,,,,,,,,,,,,22,102,12,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,5.542098775,,74,32981.47826,11.39209193,1,23,-88.120853,30.676419,
-449348,449348,449348,0,Huntsville Bible College,,Huntsville,Alabama,35811-1632,1,2,2,2,33.142848,63,62906,411488,282790,0.159762185,2,100,2,100,5438,0,0,,0,0,,2,100,5862,70,2930,2930,105,3300,3300,327560,185839,32962,152877,,,,152877,,,2,2,,,,,11,,,,,,4,,,33,72,8,,,8,64,,,64,72,,,72,0,0,67,0,5,,0,0,,,2,1,1,0,2,1,1,0,,,,,,,,,,,,,,,2,1,1,0,2,1,1,0,,,,0,0,1,3,7,15,36,2,,,,,,,,,,,,,,,0,0,1,3,7,15,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,10,,30.17242212,21,,6.034484423,,,-86.594896,34.749446,
-450252,450252,450252,0,ITT Technical Institute-Mobile,,Mobile,Alabama,36606,1,3,2,2,278.571424,356,4800896,4794906,4800896,0.001247684,77,99,64,82,5210,0,0,,8,10,2226,75,96,11076,300,16848,16848,,,,4245701,774325,576653,,,,,,,,35,0,,,,,,,,,,,35,,,95,298,266,,,266,32,,,32,298,,,298,3,4,144,5,139,0,3,0,,15,40,50,71,35,29,21,5,0,,,,,,,,,,,,,,15,40,50,71,35,29,21,5,0,,,3,3,7,11,5,1,1,0,1,,,,,,,,,,,,,,3,3,7,11,5,1,1,0,1,,330,232,98,109,84,25,109,84,25,330,109,92,17,,,,,,,,,,,4,35,1.435897459,12.56410277,68,43322.5,10.76923095,0.102564103,4,-88.11953,30.667183,
-450456,450456,450456,0,University of Phoenix-Birmingham Campus,,Birmingham,Alabama,35242-2982,1,3,2,2,440,384,4416404,4613084,4416998,0.027646022,192,91,169,80,3938,0,0,,70,33,205,192,91,9587,600,9048,9048,760,11760,11760,5314518,,,,,,,,,,,3,19,,,,,,,,,,22,,,,,357,83,83,440,,,,,357,83,83,440,0,1,205,3,62,,167,2,1,8,29,55,94,72,40,44,14,,,,,,2,32,22,10,10,7,,,1,8,29,57,126,94,50,54,21,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6,59,1.363636364,13.40909091,96,29135.33333,8.409090909,0.092307692,6,-86.687599,33.417176,
-450915,450915,450915,0,Mimi's Beauty Academy of Cosmetology,,Huntsville,Alabama,35810,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.58899,34.76786,
-450933,450933,450933,0,Columbia Southern University,,Orange Beach,Alabama,36561,1,3,2,2,9730.356298,11528,53174766,53555269,53303481,0.003480185,732,49,452,30,2243,2,0,2500,312,21,103,335,23,5561,,,,,,,36464946,46225633,21473951,,,,,,,,417,1290,1160,0,,12,,,18,,,,2867,68,0.404761905,,,4600,2807,2807,7407,5914,,,5914,10514,2807,2807,13321,91,780,2327,648,6349,16,3103,7,,7,89,273,965,1050,868,1071,256,1,20,,,,135,492,520,612,753,291,2,2,,7,89,408,1457,1570,1480,1824,547,3,22,,5,78,317,818,934,996,1938,623,6,199,,,,,,,,,,,,,5,78,317,818,934,996,1938,623,6,199,,,,,,,,,,,,,,,,,,,,,,,,39,149,0.400807522,1.531290278,484,37676.33333,3.412002498,0.207446809,39,-87.652505,30.330964,
-451945,451945,451945,0,ITT Technical Institute_adison,,Madison,Alabama,35758,1,3,2,2,344.892847,399,4984370,4973887,4984370,0.002103175,103,98,91,87,4365,0,0,,11,10,1423,97,92,9603,300,16848,16848,,,,3790323,937073,749412,,,,,,,,16,0,,,,,,,,,,,16,,,147,388,317,,,317,71,,,71,388,,,388,2,4,171,6,201,0,3,1,,18,40,54,77,55,30,38,5,,,,,,,,,,,,,,,18,40,54,77,55,30,38,5,,,,2,8,9,17,16,8,8,3,,,,,,,,,,,,,,,2,8,9,17,16,8,8,3,,,218,136,82,96,63,33,96,63,33,218,96,81,15,,,,,,,,,,,6,36,1.739670756,10.43802454,68,40418.66667,9.278244034,0.142857143,6,-86.761253,34.672976,
-452115,452115,452115,0,Virginia College-Montgomery,,Montgomery,Alabama,36117-2800,1,3,2,2,768.411432,973,11393258,11393258,11393258,,662,100,662,100,4312,0,0,,0,0,,662,100,7496,100,12000,12000,,,,10183003,,,,,,,,,,0,,,,,,368,,,,,,0,,,,1012,608,,,608,404,,,404,1012,,,1012,1,0,793,0,218,,0,0,5,20,87,138,116,111,65,41,24,1,,,,,,,,,,,,,5,20,87,138,116,111,65,41,24,1,,4,15,56,65,73,77,67,45,2,0,,,,,,,,,,,,,4,15,56,65,73,77,67,45,2,0,,2663,133,2530,2396,119,2277,1480,74,1406,2663,2396,1275,205,,,,,,,,,,,12,59,1.561663388,7.678178323,97,,4.424712932,0.169014085,,-86.19346,32.382101,
-454652,454652,454652,0,Xcell Academy-A Paul Mitchell Partner School,,Hoover,Alabama,35216,1,3,2,2,112,163,1037729,1421879,1037729,,98,83,84,71,4780,0,0,,0,0,,98,83,7905,,,,,,,1473196,,,,,,,,,,,,,,,2,48,,,,,,,,,,,112,,,112,,,,,112,,,112,0,2,16,0,94,0,0,0,1,38,31,16,15,3,4,2,1,,1,,,,,,,,,,,,1,38,31,16,15,3,4,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,1,3.571428571,0.892857143,15,,11.60714286,0.8,,-86.806711,33.388054,
-455460,455460,455460,0,Fortis College,,Dothan,Alabama,36303,1,3,2,2,69,186,1165832,1232676,1165832,0.007529387,90,100,80,89,5273,4,4,7586,4,4,1138,79,88,5286,,,,,,,1341665,,,,,,,,,,,,,,,77,,,,,,,,,,,,69,,,69,,,,,69,,,69,0,0,32,0,34,0,3,0,6,6,8,10,9,11,10,7,2,,,,,,,,,,,,,,6,6,8,10,9,11,10,7,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4.347826087,2.898550725,14,,17.39130435,0.6,,-85.374089,31.24333,
-455488,455488,455488,0,Fortis College,,Montgomery,Alabama,36109,1,3,2,2,486,816,2695298,2834113,2695298,0.004674066,311,99,284,90,5633,0,0,,19,6,592,301,96,5329,,,,,,,2702767,3325656,3325656,,,,,,,,17,,,,,,203,,,,,,17,302,0.656521739,,,486,,,486,,,,,486,,,486,2,4,362,4,112,1,1,0,,60,95,92,92,58,37,30,22,,,,,,,,,,,,,,,60,95,92,92,58,37,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,1.440329218,2.674897119,35,31362.71429,4.320987654,0.35,7,-86.251384,32.384136,
-455497,455497,455497,0,Fortis College School of Cosmetology,,Mobile,Alabama,36609,1,3,2,2,225,200,830907,938790,830907,0.023802905,39,100,37,95,5755,1,3,5618,18,46,192,37,95,5450,,,,,,,941991,,,,,,,,,,,,,,,,68,,,,,,,,,,,225,,,225,,,,,225,,,225,2,0,131,7,85,,0,0,2,28,37,44,45,28,27,12,2,,,,,,,,,,,,,,2,28,37,44,45,28,27,12,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2.222222222,1.333333333,15,,5.333333333,0.625,,-88.148648,30.672607,
-455707,455707,455707,0,Cardiac and Vascular Institute of Ultrasound,,Mobile,Alabama,36604,1,3,2,2,49,50,756297,756298,756298,,,,,,,,,,,,,,,,0,14380,14380,,,,507268,,,,,,,,,,,,,,,,38,0,,,,,,,,,54,49,,,49,,,,,49,,,49,0,4,5,1,39,,0,0,,1,5,22,10,4,3,3,1,,,,,,,,,,,,,,,1,5,22,10,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2.040816327,6.12244898,6,,6.12244898,0.25,,-88.0805,30.69163,
