instname;state;tuition03_tf;tot_rev_w_auxother_sum;control;total_enrollment;ptall12;LONGITUD;LATITUDE
Community College of the Air Force;AL;0;;1;;;-86.244501;32.404904
Stautzenberger College;OH;4680;2741019.003;431;;-83.68506;41.58344
Franciscan University of Steubenville;OH;11990;37488837.002;2150;297;-80.623424;40.374445
Southern State Community College;OH;4784;9732632.001;1689;263;-83.609938;39.234779
Temple Baptist College;OH;;;2;;;-84.503245;39.299035
Terra State Community College;OH;5742;14000466.001;2507;357;-83.159206;41.349323
Tiffin Academy of Hair Design;OH;;454094.003;65;;-83.178079;41.11451
Tiffin University;OH;10500;13954017.002;1445;208;-83.183285;41.118185
University of Toledo;OH;9289;256520056.001;20037;3698;-83.612008;41.663027
Total Technical Institute;OH;;210750.003;166;;-81.746925;41.418602
Tri-State Bible College;OH;1800;;2;;;-82.579785;38.426053
Tri-County Adult Career Center;OH;;760433.001;61;;-82.190027;39.383191
Tri-Rivers Career Center;OH;;744990.001;282;;-83.068717;40.581655
Trinity Lutheran Seminary;OH;;21574377.002;248;50;-82.940528;39.95729
Trumbull Business College;OH;5760;3608348.003;379;32;-80.78169;41.21089
Union Institute & University;OH;6288;22591857.022;1859;221;-84.50032;39.126575
United Theological Seminary;OH;;4729765.002;422;61;-84.273831;39.81345
Upper Valley Joint Vocational School;OH;2100;2064526.001;352;;-84.214881;40.162514
Urbana University;OH;10846;9334316.002;1129;121;-83.762141;40.103929
Ursuline College;OH;12900;16521981.002;1259;255;-81.462989;41.49425
Valley Beauty School;OH;;595583.003;30;;-81.591619;40.024773
Virginia Marti College of Art and Design;OH;11825;1403423.183;164;43;-81.76911;41.483705
VOGUE BEAUTY ACADEMY;OH;;13835985.003;;;-81.564252;41.501198
Walsh University;OH;11350;23904601.002;1580;236;-81.368337;40.874999
Washington State Community College;OH;5220;12240946.001;2040;240;-81.435899;39.430845
Western Hills School of Beauty and Hair Design;OH;;1615691.003;115;;-84.627876;39.152351
Wilberforce University;OH;8200;31608273.002;964;163;-83.877954;39.710825
Wilmington College;OH;13300;14475735.002;1878;322;-83.816027;39.443043
Winebrenner Theological Seminary;OH;;2429888.002;107;22;-83.65016;41.052053
Wittenberg University;OH;19716;61083847.002;2117;392;-83.81374;39.93309
The College of Wooster;OH;25950;76328067.002;1709;687;-81.93425;40.811751
Wright State University-Main Campus;OH;8256;220873015.001;15238;2074;-84.06404;39.78153
Xavier University;OH;14950;100832382.002;6466;1096;-84.477461;39.148286
ITT Technical Institute;OH;8073;4546953.003;433;36;-80.711221;41.126198
Youngstown State University;OH;7944;119004906.001;12222;1962;-80.64484;41.10591
American Broadcasting School;OK;;994798.003;73;;-97.436203;35.435314
Bacone College;OK;4050;5002701.002;428;66;-95.333776;35.775621
Oklahoma Wesleyan University;OK;8700;8007236.002;777;129;-95.953337;36.717485
Southern Nazarene University;OK;8850;25184050.002;1970;275;-97.630095;35.511898
Broken Arrow Beauty College Inc;OK;;476526.003;52;;-95.797456;36.049266
Pontotoc Technology Center;OK;;3408997.001;303;;-96.67007;34.75137
Cameron University;OK;1470;30683339.001;5270;540;-98.432172;34.608807
Carl Albert State College;OK;2970;11005210.001;1793;255;-94.636797;35.039849
Central State Beauty Academy;OK;;362864.003;133;;-97.664708;35.569345
University of Central Oklahoma;OK;3990;80653940.971;14173;1974;-97.474961;35.655897
Claremore Beauty College;OK;;112931.003;20;;-95.613142;36.312557
Connors State College;OK;;10578279.061;1865;196;-95.320566;35.493226
East Central University;OK;3990;32715430.001;3996;500;-96.664213;34.771409
Eastern Oklahoma State College;OK;2970;13127759.001;1944;182;-95.327414;34.913039
Redlands Community College;OK;3704;10333371.001;2114;209;-97.97266;35.518771
Enid Beauty College;OK;;228252.003;30;;-97.92601;36.393587
Eves College of Hairstyling;OK;;389185.003;51;;-98.401832;34.605174
Hillsdale Free Will Baptist College;OK;5250;3629886.002;254;60;-97.491107;35.300757
Hollywood Cosmetology Center;OK;;135639.003;44;;-97.467897;35.20387
Langston University;OK;4020;28745271.811;3501;345;-97.25719;35.94883
Murray State College;OK;3434;9261672.001;1636;188;-96.67855;34.22329
Spartan College of Aeronautics and Technology;OK;8000;18918084.003;1712;319;-95.881015;36.177054
Northeastern State University;OK;4530;62309623.001;7985;966;-94.966736;35.91957
Beauty Technical College Inc;OK;;234430.003;44;;-94.962264;35.915424
Northern Oklahoma College;OK;1890;11397458.001;2507;216;-97.298431;36.678486
Northeastern Oklahoma A&M College;OK;2835;15356967.001;1984;306;-94.867709;36.877761
Northwestern Oklahoma State University;OK;2832;14426585.001;1888;276;-98.668671;36.797645
Oklahoma State University Center for Health Sciences;OK;;26538748.001;352;288;-96.004673;36.137606
Oklahoma Christian University;OK;8110;49383793.002;1966;374;-97.468403;35.609086
University of Oklahoma Health Sciences Center;OK;7848;433828994.001;2936;3250;-97.500757;35.475657
Oklahoma Panhandle State University;OK;2700;10159975.061;1144;164;-101.630261;36.595352
Oklahoma State University-Main Campus;OK;6210;397351714.001;21014;6226;-97.07056;36.12204
Oklahoma State University-Oklahoma City;OK;119;14874929.001;4011;;-97.583241;35.475216
Oklahoma Baptist University;OK;8300;28938696.002;2021;355;-96.929841;35.359152
Oklahoma City Community College;OK;2775;33737466.001;8909;732;-97.565567;35.387999
Oklahoma City University;OK;9320;42025216.002;4143;623;-97.538823;35.494343
University of Oklahoma Norman Campus;OK;6225;390550000.001;23694;5430;-97.445427;35.210275
Oklahoma School of Photography;OK;;253200.003;19;;-97.498401;35.360361
Oklahoma State University-Okmulgee;OK;;24268090.001;2310;352;-95.944013;35.624452
Oral Roberts University;OK;10668;60069441.002;3552;893;-95.957665;36.050927
Platt College;OK;;2113366.003;254;;-97.610056;35.462983
Rogers State University;OK;3414;18259667.001;2690;179;-95.630652;36.31853
Rose State College;OK;2376;30381723.001;7479;911;-97.41324;35.44965
Saint Gregorys University;OK;7126;9171028.002;742;185;-96.951844;35.361828
Standard Beauty College of Oklahoma LLC;OK;;396438.003;130;;-96.108992;36.138456
University of Science and Arts of Oklahoma;OK;3990;12201811.001;1401;142;-97.954787;35.029563
Seminole State College;OK;3441;8343213.001;2029;197;-96.703852;35.250059
Southern School of Beauty Inc;OK;;75886.003;21;;-96.376249;33.990757
State Barber and Hair Design College;OK;;161118.003;23;;-97.554625;35.439692
Southeastern Oklahoma State University;OK;3968;30067869.001;3685;469;-96.37758;34.005
Southwestern Christian University;OK;4200;2801853.002;193;31;-97.639401;35.513558
Southwestern Oklahoma State University;OK;4140;36735540.001;4828;586;-98.707724;35.534747
Tulsa Community College;OK;1928;74264647.001;15971;2299;-95.907453;36.106357
Tulsa Welding School;OK;;4562931.003;324;61;-95.95421;36.147824
University of Tulsa;OK;13400;138639205.002;4192;1124;-95.947482;36.149762
Virgils Beauty College;OK;;177287.003;23;;-95.379609;35.751412
Western Oklahoma State College;OK;3291;7599917.001;2252;181;-99.334144;34.666841
Woodward Beauty College;OK;;177287.003;8;;-99.386144;36.434682
High Plains Technology Center;OK;;3268540.001;122;;-99.425512;36.401577
Academy of Hair Design Inc;OR;;3431758.003;43;;-123.039766;44.941568
Abdill Career College Inc;OR;;;3;;;-122.863005;42.327864
The Art Institute of Portland;OR;11655;5244003.003;443;89;-122.682676;45.524381
Beau Monde College of Hair Design;OR;;905097.003;100;;-122.686127;45.516896
Blue Mountain Community College;OR;4995;17409536.001;1816;344;-118.8119;45.673876
Central Oregon Community College;OR;2616;27643329.001;3881;426;-121.348869;44.074876
Chemeketa Community College;OR;5625;73529924.001;9215;1160;-122.983304;44.977144
Clackamas Community College;OR;5715;38038566.001;6200;1000;-122.579593;45.32377
Clatsop Community College;OR;4500;10207837.001;1300;291;-123.823561;46.184242
College of Hair Design Careers;OR;;304744.003;34;;-122.981953;44.949983
Concorde Career Institute;OR;;2374000.003;478;;-122.649012;45.52792
Concordia University;OR;14900;13407287.002;1028;212;-122.637684;45.568227
College of Legal Arts;OR;7395;1471389.003;107;;-122.705609;45.461126
East West College of the Healing Arts;OR;;;3;;;-122.659988;45.528625
Eastern Oregon University;OR;2316;27769048.001;2606;334;-118.09424;45.32106
Phagans School of Hair Design;OR;;535110.003;27;;-122.649956;45.534095
Eugene Bible College;OR;5325;2023024.002;213;45;-123.154593;44.034759
George Fox University;OR;16600;37363600.002;2414;440;-122.970545;45.303815
ITT Technical Institute;OR;8073;6010783.003;556;58;-122.565647;45.57536
Lane Community College;OR;4428;84360189.001;9489;1101;-123.032677;44.014004
Lewis & Clark College;OR;20136;95810880.002;3203;569;-122.67416;45.45244
Linfield College;OR;17590;46158187.002;2561;368;-123.198998;45.204085
Linn-Benton Community College;OR;5458;40016610.131;4272;1106;-123.110013;44.586296
Marylhurst University;OR;10575;11080473.002;1071;311;-122.6512;45.40123
Northwest College of Hair Design;OR;;982008.003;157;;-122.577744;45.438364
Mount Angel Seminary;OR;7150;11154477.002;224;63;-122.77662;45.05872
Mt Hood Community College;OR;5625;65634348.751;8456;401;-122.396163;45.51894
Multnomah Bible College and Biblical Seminary;OR;8600;11714906.002;775;174;-122.575456;45.526396
National College of Naturopathic Medicine;OR;;9130098.002;474;162;-122.678378;45.501604
Northwest Nannies Institute;OR;;403235.003;32;;-122.707079;45.426868
Northwest Christian College;OR;12870;6781374.002;431;92;-123.080198;44.047707
Oregon University System;OR;;37178966.001;;;-123.075178;44.044691
Oregon Health & Science University;OR;11873;905819617.001;2443;9869;-122.688944;45.49915
Oregon Institute of Technology;OR;10650;29748946.001;2795;439;-121.783653;42.254164
Oregon College of Art and Craft;OR;11040;2376681.002;95;58;-122.760882;45.510605
Oregon State University;OR;12405;407682238.001;16041;4357;-123.281158;44.56537
University of Oregon;OR;12081;312823967.001;17236;4635;-123.07575;44.04514
Pacific Northwest College of Art;OR;11500;6213961.002;317;166;-122.683856;45.528633
Pacific University;OR;16800;40818465.002;2064;464;-123.111022;45.521368
Phagans Central Oregon Beauty College;OR;;13989265.003;261;;-121.264743;44.063396
Phagans School of Hair Design;OR;;635704.003;58;;-122.62161;45.40412
Phagans Tigard Beauty School;OR;;791907.003;53;;-122.766515;45.43406
Portland Community College;OR;5040;129880651.001;22401;2975;-122.726986;45.439558
Portland State University;OR;10887;178441275.001;18184;2599;-122.684209;45.511319
University of Portland;OR;16930;59704000.002;2847;634;-122.726314;45.575048
Reed College;OR;23880;138467136.002;1373;385;-122.630257;45.479211
Rogue Community College;OR;2475;28453047.001;4024;706;-123.392516;42.414841
Roseburg Beauty College;OR;;199377.003;29;;-123.346576;43.208886
Pioneer Pacific College;OR;6976;2563327.003;237;42;-122.7675;45.320926
Springfield College of Beauty;OR;;372481.003;45;;-123.022112;44.062043
Southern Oregon University;OR;9183;57304569.001;5742;773;-122.693978;42.186395
Southwestern Oregon Community College;OR;1755;23636372.001;3057;388;-124.25281;43.391499
Treasure Valley Community College;OR;2430;14640675.001;1328;358;-116.973103;44.023148
Umpqua Community College;OR;4452;18680732.001;2015;841;-123.35395;43.22286
Warner Pacific College;OR;12840;9380513.002;652;105;-122.593709;45.506759
Corban College;OR;12900;15416856.002;683;121;-122.962574;44.882808
College of Cosmetology;OR;;517230.003;56;;-121.766598;42.225187
Everest College;OR;7920;6550594.003;671;44;-122.67608;45.519989
Western Seminary;OR;;5659190.002;758;115;-122.605676;45.511755
Willamette University;OR;21700;69620686.002;2365;641;-123.031197;44.937977
Western Oregon University;OR;9537;50509491.001;4513;678;-123.237336;44.845888
Western States Chiropractic College;OR;;9223260.682;436;142;-122.527007;45.543924
Abington Memorial Hospital Dixon School of Nursing;PA;6000;348760549.002;36;;-75.12968;40.161701
Academy of Hair Design;PA;;181946.003;17;;-75.993273;40.934804
Academy of Medical Arts and Business;PA;6800;3630100.003;295;59;-76.8311;40.337215
Bryn Athyn College of the New Church;PA;4431;10396952.002;174;;-75.06037;40.13106
Academy of Vocal Arts;PA;;5486600.002;;;-75.173106;39.947961
Albright College;PA;18910;33997721.002;1581;377;-75.911489;40.360911
All-State Career School;PA;;2484851.003;156;;-75.280292;39.868508
Allegheny College;PA;20410;53623790.002;1890;411;-80.144494;41.650656
Allentown School of Cosmetology;PA;;280632.003;54;;-75.427586;40.625576
DeSales University;PA;13350;33505014.002;2405;386;-75.373052;40.537998
Altoona Beauty School Inc;PA;;200382.003;29;;-78.386828;40.502218
Alvernia College;PA;11730;15567031.002;1486;261;-75.932994;40.313484
Magnolia School;PA;;481404.003;74;;-75.222281;40.154344
American College;PA;;26050742.002;438;197;-75.326791;40.01694
Antonelli Institute;PA;12000;1583126.003;149;33;-75.210493;40.090428
Bradley Academy for the Visual Arts;PA;10260;5032691.003;447;83;-76.664622;39.99947
Art Institute of Philadelphia;PA;11655;30158970.003;2537;283;-75.167592;39.951248
Career Training Academy;PA;;668514.003;60;15;-79.765294;40.566158
Art Institute Pittsburgh;PA;11745;26465047.003;2443;247;-79.999419;40.437469
Automotive Training Center;PA;7380;1735484.003;199;;-75.643048;40.058722
Baptist Bible College and Seminary;PA;7620;9840676.002;783;140;-75.684198;41.497466
Community College of Beaver County;PA;6990;12946742.001;2164;302;-80.305472;40.657056
Arcadia University;PA;16880;37941000.002;2767;296;-75.163497;40.090065
Biblical Theological Seminary;PA;;2426685.002;280;;-75.303253;40.281932
Bidwell Training Center Inc;PA;;3722093.002;69;49;-80.03193;40.457234
Bloomsburg University of Pennsylvania;PA;9046;90558836.001;7567;961;-76.450771;41.005014
Bradford School;PA;8508;5249560.003;479;35;-80.00571;40.43376
Brandywine School of Nursing;PA;6550;;3;66;;-75.790285;40.010315
Bryn Mawr College;PA;22730;118191459.002;1779;630;-75.318336;40.025332
Bucknell University;PA;22740;191578000.002;3560;1044;-76.88354;40.95466
Bucks County Community College;PA;6390;44895143.001;8938;812;-74.964;40.24118
Buck's County School of Beauty Culture Inc;PA;;353756.003;84;9;-75.007309;40.16628
Butler Beauty School;PA;;831637.003;105;;-79.895232;40.85902
Butler County Community College;PA;4680;14349559.001;3011;406;-79.91197;40.82947
Cabrini College;PA;15250;29190219.002;2002;356;-75.367147;40.055438
California University of Pennsylvania;PA;9046;68143157.001;5816;708;-79.886441;40.065935
Calvary Baptist Theological Seminary;PA;;;2;80;;-75.313533;40.230353
Cambria Rowe Business College;PA;5275;4227926.003;316;31;-78.911094;40.302552
Carlow University;PA;12450;21428451.002;2112;365;-79.962189;40.439057
Carnegie Mellon University;PA;22100;542675330.002;8438;3933;-79.942996;40.444593
Cedar Crest College;PA;17100;24852625.002;1679;242;-75.51443;40.586363
Central Pennsylvania College;PA;10600;6400420.003;614;115;-76.9268;40.31463
Chatham College;PA;17388;38387673.002;1009;323;-79.92579;40.44896
Chestnut Hill College;PA;15454;16808415.002;1592;354;-75.227937;40.084474
Cheyney University of Pennsylvania;PA;9046;31044865.001;1821;292;-75.52881;39.93297
CHI Institute;PA;;4612542.413;609;68;-74.964561;40.090446
Citizens School of Nursing;PA;6278;98747696.002;42;;-79.76549;40.561677
Clarion University of Pennsylvania;PA;5428;76296318.001;6028;800;-79.380344;41.211301
Computer Learning Network-Resident School;PA;;2407283.003;213;;-76.974453;40.193309
Conemaugh Valley Memorial Hospital;PA;;214966.002;72;;-78.916923;40.30846
Consolidated School of Business;PA;7800;1175161.003;172;26;-76.758797;39.983538
Curtis Institute of Music;PA;795;10980674.002;167;132;-75.170338;39.948868
Dean Institute of Technology;PA;7560;749899.003;176;37;-80.01497;40.410653
Delaware County Community College;PA;4464;41296316.001;8877;781;-75.396324;39.968939
Delaware Valley Academy of Medical and Dental Assistants;PA;;1231817.003;90;;-75.00656;40.068715
Delaware Valley College;PA;15300;27874804.002;1916;418;-75.160171;40.299021
Dickinson College;PA;23120;68729523.002;2067;699;-77.19622;40.20364
Douglas Education Center;PA;;1290269.003;107;;-79.888647;40.161905
Drexel University;PA;15240;221010000.002;12016;2893;-75.185426;39.953602
Du Bois Business College;PA;5550;3290278.003;413;55;-78.754525;41.124202
Duff's Business Institute;PA;;5511709.003;529;33;-80.003512;40.440922
Duquesne University;PA;14378;193483174.002;9742;2444;-79.991413;40.437958
East Stroudsburg University of Pennsylvania;PA;9046;68287533.001;5802;826;-75.176916;40.994732
Eastern University;PA;13728;36060770.002;2757;393;-75.368163;40.054196
Edinboro University of Pennsylvania;PA;5428;80225784.001;7080;893;-80.128945;41.870296
Elizabethtown College;PA;17770;33673328.002;1790;491;-76.59245;40.14928
Empire Beauty School-State College;PA;;11679076.003;67;;-77.856876;40.787704
Empire Beauty School-Lebanon;PA;;11678326.003;40;;-76.424711;40.31185
Empire Beauty School-York;PA;;11678076.003;77;;-76.674891;39.972971
Empire Beauty School-Lancaster;PA;;11676676.003;54;;-76.35398;40.038288
Empire Beauty School-Williamsport;PA;;11677014.003;106;;-76.966783;41.249257
Empire Beauty School-Shamokin Dam;PA;;11673334.003;40;;-76.81969;40.8487
Empire Beauty School-Pottsville;PA;;11677214.003;64;;-76.196917;40.687575
Empire Beauty  School-Lehigh Valley;PA;;11678076.003;91;;-75.485024;40.630168
Empire Beauty School-Lawrenceville  Ga;GA;;11679326.003;45;;-84.12199;33.940407
Empire Beauty School-Wyoming Valley;PA;;11675550.003;45;;-75.70016;41.37412
Empire Beauty School-Warminster;PA;;11678076.003;120;;-75.100683;40.201978
Empire Beauty School-Harrisburg;PA;;11678326.003;57;;-76.829031;40.293802
Empire Beauty School-Reading;PA;;11678176.003;64;;-75.92755;40.37024
Episcopal School of Nursing;PA;6825;89855008.002;71;;-75.130842;39.990828
Erie Business Center;PA;5800;3725354.003;470;79;-80.088493;42.124622
Erie Institute of Technology Inc;PA;7290;343541.003;56;12;-80.094651;42.066938
Evangelical School of Theology;PA;;1645323.002;158;23;-76.305578;40.371554
Frankford Hospital School of Nursing;PA;;249543688.002;;;-75.083037;40.020297
Franklin and Marshall College;PA;23720;72527000.002;1864;598;-76.3195;40.04392
Gannon University;PA;13820;41589000.002;3292;644;-80.08709;42.128758
Geneva College;PA;12350;25584940.002;2127;429;-80.322709;40.774108
Gettysburg College;PA;23922;92238865.002;2182;756;-77.233352;39.836425
Gratz College;PA;7270;4192189.002;470;36;-75.134207;40.068786
Grove City College;PA;6976;212358189.002;2324;;-80.079621;41.157688
Gwynedd Mercy College;PA;13500;20959500.002;1686;214;-75.24213;40.1938
Harcum College;PA;10390;14641598.002;644;190;-75.313401;40.022179
Harrisburg Area Community College-Harrisburg;PA;5715;55297649.001;10097;941;-76.884796;40.291198
Haverford College;PA;23556;88809087.002;1118;509;-75.300346;40.01251
Commonwealth Technical Institute;PA;15738;18849541.002;161;49;-78.946049;40.302168
Holy Family University;PA;11500;19328352.002;2590;224;-74.990366;40.060367
Hussian School of Art;PA;7800;815346.003;114;34;-75.149163;39.948865
ICM School of Business and Medical Careers;PA;;9916600.003;573;88;-80.002598;40.437423
Immaculata University;PA;13100;21688494.002;3006;404;-75.51504;40.03558
Indiana University of Pennsylvania-Main Campus;PA;9046;171405089.001;13442;1728;-79.159324;40.617057
Pennsylvania School of Business;PA;6900;1315809.003;117;2;-75.465622;40.603832
Jameson Health System;PA;7861;636694127.002;46;;-80.351187;41.013573
Great Lakes Institute of Technology;PA;;2448397.003;192;;-80.091317;42.079269
Academy of Creative Hair Design;PA;;127658.003;18;;-75.876724;41.242825
Johnson College;PA;7780;4367796.772;321;63;-75.639879;41.449098
Juniata College;PA;18030;52996392.002;1279;326;-78.017252;40.498705
Keystone College;PA;10820;15646238.002;1099;262;-75.75698;41.5568
The Chubb Institute-Springfield;PA;;3663716.003;735;;-75.354043;39.937402
King's College;PA;15240;36300214.002;2216;473;-75.853966;41.28148
Kutztown University of Pennsylvania;PA;9046;89445233.001;8069;919;-75.783809;40.510011
La Roche College;PA;11100;21907242.002;1673;329;-80.016527;40.568093
La Salle University;PA;16880;66197000.002;5630;1107;-75.152859;40.039249
Lackawanna College;PA;7920;7091958.002;1081;145;-75.659675;41.411509
Lafayette College;PA;22844;93030138.002;2283;679;-75.20648;40.70033
Lancaster Bible College;PA;9100;13856633.142;700;106;-76.287455;40.072055
Lancaster Theological Seminary;PA;;3146174.002;153;54;-76.31758;40.044937
Lancaster School of Cosmetology;PA;;389574.003;76;;-76.283434;40.040762
Lansdale School of Business;PA;5400;2762141.003;461;;-75.284088;40.223987
Lansdale School of Cosmetology Inc;PA;;281334.003;51;;-75.286325;40.243114
Lebanon Valley College;PA;16730;31389749.002;2033;335;-76.513286;40.331027
Lehigh Carbon Community College;PA;5850;19889282.001;3690;405;-75.611101;40.662835
Berks Technical Institute;PA;8627;3918267.003;842;85;-75.978461;40.343873
Lehigh University;PA;23150;345523000.002;6359;1525;-75.378887;40.607158
Levittown Beauty Academy;PA;;416387.003;97;;-74.828832;40.177162
Lincoln Technical Institute;PA;7650;6979725.003;689;69;-75.569348;40.591297
Lincoln Technical Institute;PA;13962;4419482.003;503;42;-75.00017;40.050144
Lincoln University of Pennsylvania;PA;6256;37233831.001;2008;428;-75.925674;39.811404
Lock Haven University of Pennsylvania;PA;7046;49226033.001;3857;505;-77.460807;41.14069
St Margaret School of Nursing;PA;4250;94462.002;24;;-79.862807;40.491707
Lutheran Theological Seminary at Gettysburg;PA;;1036021.002;171;69;-77.244552;39.831739
Lutheran Theological Seminary at Philadelphia;PA;;4221746.002;249;63;-75.191356;40.060683
Luzerne County Community College;PA;4770;31690417.001;5809;383;-75.994584;41.189856
Lycoming College;PA;17440;29385918.002;1456;304;-77.000237;41.246839
Manor College;PA;7800;5078812.002;667;196;-75.101306;40.086474
Mansfield University of Pennsylvania;PA;9046;44123454.001;3063;451;-77.073218;41.806198
Marywood University;PA;14070;40637586.002;2903;1406;-75.63707;41.432905
Vet Tech Institute;PA;6600;1536929.003;288;28;-80.000523;40.443822
Roxborough Memorial Hospital School of Nursing;PA;7716;41563000.003;70;;-75.21035;40.028514
Mercyhurst College;PA;12660;38289329.002;2997;440;-80.05494;42.106542
Messiah College;PA;15000;71627311.002;2735;520;-76.99034;40.15834
Metropolitan Career Center Computer Technology Institute;PA;;2722377.002;192;;-75.164144;39.950854
Millersville University of Pennsylvania;PA;9046;93573838.001;7307;1006;-76.354462;39.998353
College Misericordia;PA;14470;23258353.002;1664;339;-75.96671;41.340418
Montgomery County Community College;PA;5184;36900718.001;9099;1158;-75.279293;40.177948
Moore College of Art and Design;PA;15475;14471216.002;502;159;-75.17497;39.95319
Moravian College and Moravian Theological Seminary;PA;18245;42428214.002;1857;354;-75.381572;40.630132
Mount Aloysius College;PA;9800;15725029.002;1219;265;-78.601107;40.46055
Muhlenberg College;PA;19910;55819301.002;2443;567;-75.508982;40.596644
Neumann College;PA;13350;19968103.002;1625;167;-75.43962;39.87329
New Castle School of Trades;PA;6262;3623364.003;347;68;-80.498069;41.085233
Newport Business Institute;PA;5500;1076740.003;155;15;-79.736462;40.549561
Northampton County Area Community College;PA;5760;35015159.001;5603;948;-75.328203;40.674603
Ohio Valley Hospital School of Nursing;PA;6840;181848.002;9;;-80.092798;40.472447
Orleans Technical Institute;PA;;4764225.122;356;36;-75.01126;40.09133
Pennsylvania Academy of Cosmetology and Sciences;PA;;254706.003;44;;-78.872494;40.29559
Pennsylvania College of Optometry;PA;;22792395.002;629;201;-75.128022;40.08597
Pennsylvania Institute of Technology;PA;7452;2194525.002;343;70;-75.387325;39.909252
Pennsylvania State System of Higher Education-Central Office;PA;;24641423.001;;;-76.90426;40.294778
Pennsylvania State University-Main Campus;PA;13278;1607604008.001;75485;23397;-77.86286;40.79649
Pace Institute;PA;6400;1904573.003;;;-75.925087;40.336235
Peirce College;PA;6384;14120058.002;2334;534;-75.166117;39.945626
Pennsylvania Commercial College;PA;7100;2659214.003;135;15;-80.235817;40.183544
Pennco Tech;PA;;8214155.003;351;67;-74.871581;40.097653
Pennsylvania Academy of Cosmetology;PA;;240032.003;35;;-78.762082;41.118879
Pennsylvania Academy of the Fine Arts;PA;9975;12699994.002;251;39;-75.163109;39.955328
Pennsylvania Gunsmith School;PA;6000;454094.003;24;;-80.068609;40.496736
Pennsylvania Institute of Taxidermy Inc;PA;;1091501.003;6;;-78.754057;40.464805
Cortiva Institute-Pennsylvania School of Muscle Therapy;PA;;;3;;;-75.377956;40.081857
Pennsylvania College of Art and Design;PA;8940;1945276.002;168;63;-76.308398;40.041284
University of Pennsylvania;PA;21746;3023749952.002;21855;17327;-75.19259;39.95045
Philadelphia University;PA;14692;47002847.002;3401;703;-75.192452;40.020441
The University of the Arts;PA;16200;41376037.002;1943;688;-75.164911;39.946399
Philadelphia Biblical University-Langhorne;PA;9640;16583696.002;1434;284;-74.9079;40.163948
Philadelphia College of Osteopathic Medicine;PA;;65459230.002;1265;544;-75.217603;40.00528
University of the Sciences in Philadelphia;PA;14180;48556066.002;2257;593;-75.209115;39.948376
Community College of Philadelphia;PA;6660;81044241.001;16199;1503;-75.166339;39.962962
University of Pittsburgh-Main Campus;PA;13434;954746718.001;32544;11709;-79.959072;40.441349
Beaver Falls Beauty Academy;PA;;280037.003;42;;-80.320252;40.754029
Pittsburgh Institute of Aeronautics;PA;;6879920.002;304;84;-79.926945;40.350509
Pittsburgh Institute of Mortuary Science Inc;PA;5800;1172134.002;113;19;-79.930315;40.459417
Pittsburgh Technical Institute;PA;12480;21946170.003;1646;256;-80.191879;40.422729
Pittsburgh Theological Seminary;PA;;13955890.002;317;78;-79.921641;40.468454
PJA School;PA;6780;2014828.003;229;17;-75.275456;39.964826
Point Park University;PA;12054;28412751.002;2619;270;-80.002;40.438468
Pottsville Hospital School of Nursing;PA;5590;49988000.002;64;;-76.189583;40.683663
Pruonto's Hair Design Institute Inc;PA;;216672.003;23;;-78.397079;40.513016
Reading Area Community College;PA;5220;15538732.531;2900;281;-75.933778;40.334493
The Reading Hospital School of Nursing;PA;9861;658409.002;123;;-75.95072;40.325052
Reconstructionist Rabbinical College;PA;;5614364.002;70;57;-75.151446;40.08735
Reformed Presbyterian Theological Seminary;PA;;1105597.002;82;15;-79.897359;40.447833
The Restaurant School at Walnut Hill College;PA;10250;-65000.003;;60;-75.206802;39.954686
CHI Institute-Broomall;PA;7335;9253721.023;520;67;-75.356285;39.96136
Robert Morris University;PA;8460;50559934.002;4750;608;-80.217751;40.519725
Rosedale Technical Institute;PA;9000;1507324.002;86;21;-80.104987;40.452366
Rosemont College;PA;14020;22377615.002;1187;273;-75.326839;40.033563
Saint Francis University;PA;14100;31487697.002;1993;566;-78.640287;40.507523
Saint Joseph's University;PA;18140;96735096.002;6978;1061;-75.235321;39.996995
Saint Vincent College;PA;14250;27704603.002;1304;352;-79.401011;40.290677
Schuylkill Technology Centers;PA;;7209611.001;140;;-76.228363;40.77626
University of Scranton;PA;17540;101380084.002;4773;1058;-75.658832;41.406823
Seton Hill University;PA;14500;15882262.002;1272;260;-79.549407;40.304997
Sewickley Valley Hospital School of Nursing;PA;9732;119074.002;29;;-80.213433;40.501432
University of Pittsburgh Medical Center-Shadyside School of Nursing;PA;7000;832817.002;52;;-79.940329;40.455408
Sharon Regional Health System School of Nursing;PA;7168;95882179.002;49;;-80.495803;41.23295
Business Institute of Pennsylvania;PA;4950;1156575.003;142;28;-80.510495;41.229795
Shippensburg University of Pennsylvania;PA;9046;86853684.001;6676;849;-77.522441;40.05753
Slippery Rock University of Pennsylvania;PA;9046;84531215.001;6803;841;-80.052384;41.060262
Saint Charles Borromeo Seminary-Overbrook;PA;7950;14399454.002;468;147;-75.271167;40.002755
South Hills Beauty Academy;PA;;455467.003;191;;-80.041706;40.389457
South Hills School of Business and Technology;PA;8190;2711895.933;561;78;-77.856367;40.775622
St Lukes Hospital School of Nursing;PA;11948;1018057.002;126;;-75.392214;40.609015
St Tikhon's Orthodox Theological Seminary;PA;2850;764192.002;36;;-75.401354;41.51476
Stroudsburg School of Cosmetology;PA;;197779.003;49;;-75.19657;40.986259
